Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
3804295,BOSTON,09-May-2014,9:05 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,,GENERAL CASIMIR PULASKI SKYWAY Rte 1 N / RAMP - RT 93 NB TO FRONTAGE ROAD,,Exit 118 on Rte 93 N,SOUTHHAMPTON  OVERPASS EXIT #18,,236176.3981,897850.6611
3854535,BOSTON (BRIGHTON),09-May-2014,12:05 PM,Not Reported,1,0,0,Single vehicle crash,V1: Not reported,V1:Not reported ,V1: Not reported ,V1: Passenger car,Wet,Daylight,Cloudy,KELTON STREET / ALLSTON STREET,,,,,,229808.2032,899740.0624
3827985,BOSTON,09-May-2014,12:14 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Cloudy,,Rte 93,,Exit 23 on Rte 93,,,236957.4837,900943.9828
3803008,BOSTON,09-May-2014,3:54 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Clear,,VETERANS OF FOREIGN WARS PARKWAY / LYALL STREET,,,,,227619.5319,893584.2251
3800562,BOSTON,09-May-2014,6:19 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Slowing or stopped in traffic / V2:Entering traffic lane,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dusk,Cloudy,RAMP - RT 90 WB TO CONGRESS STREET / CONGRESS STREET,,,,,,237648.1996,899945.4226
3821544,BOSTON (MATTAPAN),09-May-2014,6:45 PM,Non-fatal injury,2,1,0,Angle,V1: Turning right / V2:Travelling straight ahead,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Overturn/rollover ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,WOOD AVENUE / OAKWOOD STREET,,,,,,232092.0468,891025.25
3804626,BOSTON,09-May-2014,8:53 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,VETERANS OF FOREIGN WARS PARKWAY Rte UNKNOW / INDEPENDENCE DRIVE,,,,,228228.9064,893974.2502
3802846,BOSTON,10-May-2014,00:00 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,Rte 93 N / UNKNOWN,,Exit 23 on Rte 93 N,,,236957.4837,900943.9828
4009849,BOSTON (DORCHESTER),10-May-2014,00:00 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Dark - lighted roadway,Rain,NEPONSET AVENUE / KING STREET,,,,,,236908.5158,893874.25
3802020,BOSTON,10-May-2014,00:00 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,Rte 93 S / UNKNOWN,,Exit 20 on Rte 93 S,,,236954.209,900826.9442
3804364,BOSTON,10-May-2014,1:30 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with curb ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,Rte 203 W / UNKNOWN,,,SHEA ROTARY,,232473.2971,894531.5629
3802744,BOSTON,10-May-2014,1:49 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Wet,Dark - lighted roadway,Rain,,TEMPORARY RAMP Rte 1 S / MAURICE TOBIN BRIDGE,,,TOLL PLAZA,,235853.0976,902245.2623
3800675,BOSTON,10-May-2014,4:09 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Not Reported,,MASSACHUSETTS TURNPIKE Rte 90 E,,Exit 19 on Rte 90 E,,,231241.7391,900792.1353
3804305,BOSTON,10-May-2014,6:33 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Not reported,V1:Westbound ,V1: Collision with tree ,V1: Passenger car,Dry,Dawn,Clear,,ENNEKING PARKWAY Rte UNKNOW / SMITH FIELD ROAD,,,,,230079.5939,889809.25
3800561,BOSTON,10-May-2014,7:00 AM,Property damage only (none injured),4,0,0,"Sideswipe, same direction",V1: Changing lanes / V2:Travelling straight ahead / V3:Travelling straight ahead / V4:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound / V4:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car / V4:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Cloudy,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / RAMP - RT 90 TO RT 93 NB,,,NORTH OF D RAMP,,236597.283,900250.0148
3825033,BOSTON,10-May-2014,8:15 AM,Non-fatal injury,2,1,0,Not reported,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Unknown heavy truck, cannot classify",Not reported,Not reported,Not Reported,SUMMER STREET / DORCHESTER AVENUE,,,,,,236840.985,900200.3791
3978647,BOSTON,10-May-2014,10:29 AM,Non-fatal injury,2,1,0,Not reported,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Not reported,Not reported,Not Reported,SUMMER STREET / D STREET,,,,,,237728.4951,899633.9545
3802097,BOSTON,10-May-2014,11:45 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Passenger car",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,,,236629.6253,897168.5001
3869843,BOSTON (DORCHESTER),10-May-2014,4:23 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Not reported,V1:Not reported ,V1: Not reported ,V1: Unknown vehicle configuration,Dry,Daylight,Clear/Clear,,140 ADAMS STREET,,,,,236205.0937,894923.4124
3813862,BOSTON,10-May-2014,4:42 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / JOHN F FITZGERALD EXPRESSWAY Rte 1 N,Rte 93  N Milemarker 16.7,,,,236529.8902,900066.3051
3802098,BOSTON,10-May-2014,5:15 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Changing lanes,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,,WILLIAM T MORRISSEY BOULEVARD / FREEPORT STREET,,,,,237269.315,893682.9341
3863448,BOSTON,10-May-2014,5:20 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Wet,Daylight,Clear,,Rte 93 N,,Exit 13 on Rte 93 N,,,237420.1414,894076.5227
3802755,BOSTON,10-May-2014,7:06 PM,Non-fatal injury,1,1,0,Rear-end,V1: Slowing or stopped in traffic,V1:Westbound ,V1: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,MORTON STREET Rte UNKNOW / WILDWOOD STREET,,,,,233901.0974,892582.753
3802027,BOSTON,10-May-2014,10:00 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with curb ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Dark - lighted roadway,Cloudy/Rain,,995 WILLIAM T MORRISSEY BOULEVARD / NORWOOD STREET,,,DEVINE RINK,,237606.495,893273.285
3805061,BOSTON,10-May-2014,10:03 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with curb ,V1: Motorcycle,Dry,Daylight,Clear,,RAMP-RT 90 EB TO HAUL RD,,,CONGRESS ST,,237336.5326,899784.4438
3802748,BOSTON,10-May-2014,10:40 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,CAMBRIDGE STREET / MASSACHUSETTS TURNPIKE,,,,,,230416.0205,900716.7499
3828298,BOSTON,11-May-2014,2:09 AM,Not Reported,2,0,0,Rear-end,V1: Leaving traffic lane / V2:Parked,V1:Eastbound / V2:Eastbound ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dark - lighted roadway,Cloudy,,225 NORTHERN AVENUE,,,,,237982.178,899917.693
3836536,BOSTON,11-May-2014,3:45 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Unknown,V1:Northbound ,V1: Collision with curb ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,VALENTI WAY / NORTH WASHINGTON STREET,,,,,,236378.3828,901734.2267
3865856,BOSTON (DORCHESTER),11-May-2014,4:08 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with pedestrian ,V1: Passenger car,Wet,Dark - lighted roadway,Rain,,1530 DORCHESTER AVENUE,,,,P2:Pedestrian,236222.5516,894300.9656
3799759,BOSTON,11-May-2014,7:27 AM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Motorcycle / V2:Passenger car,Dry,Daylight,Clear,,ALBANY STREET,,Exit 18 on Rte 93 S,,,235911.4074,898938.2038
3805032,BOSTON,11-May-2014,11:30 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,CHARLESGATE EAST / BEACON STREET,,,,,233644.865,900055.8984
3820565,BOSTON,11-May-2014,12:43 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 15 on Rte 93 S,,,236629.6253,897168.5001
3823480,BOSTON,11-May-2014,1:34 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,1285 MASSACHUSETTS AVENUE / COLUMBIA ROAD,,,,,236147.4062,896760.9378
3800570,BOSTON,11-May-2014,2:55 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Eastbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Motorcycle / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,COLUMBIA ROAD Rte UNKNOW / BUTTONWOOD STREET,,,,,236609.5872,896844.6625
3822396,BOSTON,11-May-2014,3:02 PM,Property damage only (none injured),1,0,0,Angle,V1: Leaving traffic lane,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Daylight,Clear,,TEMPORARY RAMP Rte 1 S / MAURICE TOBIN BRIDGE,,,,,235853.0976,902245.2623
3865864,BOSTON (DORCHESTER),11-May-2014,3:10 PM,Not Reported,2,0,0,Angle,V1: Turning right / V2:Parked,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear/Clear,HAMILTON STREET / BELLEVUE STREET,,,,,,235458.8436,895409.8127
3802855,BOSTON,11-May-2014,6:07 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Turning left / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,WILLIAM T MORRISSEY BOULEVARD / FREEPORT STREET,,,,,,237175.7656,894558.6879
3942031,BOSTON (CHARLESTOWN),11-May-2014,8:24 PM,Unknown,2,0,0,Angle,V1: Slowing or stopped in traffic / V2:Turning right,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear/Clear,,CAMBRIDGE STREET / Rte 93,,,,,234853.1499,903706.5691
3824332,BOSTON,11-May-2014,8:25 PM,Non-fatal injury,2,1,0,Single vehicle crash,V1: Turning right / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Motorcycle",Dry,Dark - lighted roadway,Clear,COLUMBIA ROAD / CUSHING AVENUE,,,,,,235810.4755,896343.178
3804300,BOSTON,12-May-2014,10:15 AM,Property damage only (none injured),3,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Westbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Passenger car",Dry,Daylight,Clear,,CHARLESGATE EAST Rte UNKNOW / BEACON STREET,,,,,233644.865,900055.8984
3820566,BOSTON,12-May-2014,11:02 AM,Property damage only (none injured),3,0,0,"Sideswipe, same direction",V1: Changing lanes / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N / UNKNOWN,,Exit 15 on Rte 93 N,,,236972.2496,896473.4282
3854536,BOSTON (ALLSTON),12-May-2014,11:28 AM,Property damage only (none injured),2,0,0,Head-on,V1: Turning left / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,ALLSTON STREET / COMMONWEALTH AVENUE,,,,,,229853.5679,899842.3698
3886682,BOSTON (DORCHESTER),12-May-2014,12:29 PM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Not reported ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear/Clear,,112 feet S from Intersection 434 WASHINGTON STREET / SCHOOL STREET,,,,,235274.8859,894076.3163
3865854,BOSTON (DORCHESTER),12-May-2014,5:55 PM,Not Reported,1,0,0,Head-on,V1: Travelling straight ahead,V1:Not reported ,V1: Collision with pedestrian ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear/Clear,DORCHESTER AVENUE / RICHMOND STREET,,,,,P2:Pedestrian,235667.5159,891582.0623
3804761,BOSTON,12-May-2014,6:00 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 90 W / UNKNOWN,,,,,229752.0583,900842.7985
3800811,BOSTON,12-May-2014,8:17 PM,Non-fatal injury,2,7,0,"Sideswipe, opposite direction",V1: Leaving traffic lane / V2:Travelling straight ahead,V1:Northbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,WILLOW POND ROAD / JAMAICAWAY,,,WILLOW POND AT J WAY,,231761.922,897172.3748
